account_id,transaction_id,status,amount,investment_requested_at,investment_completed_at,investment_completed_at_timestamp,type
1275977877600172288,2506806662390135296,completed,799.27,1578902630,1578902645,2020-01-13T08:04:05.000000000,investment_transfer_in
1275977877600172288,2962469190193634816,completed,492.2,1597043019,1597043021,2020-08-10T07:03:41.000000000,investment_transfer_in
1275977877600172288,796444758657008512,completed,193.52,1607952448,1607952449,2020-12-14T13:27:29.000000000,investment_transfer_in
1275977877600172288,3128710754305130496,completed,427.1,1603680665,1603680684,2020-10-26T02:51:24.000000000,investment_transfer_out
1275977877600172288,615980815949199616,completed,323.23,1592213165,1592213168,2020-06-15T09:26:08.000000000,investment_transfer_out
1276768147656288000,1345500698362407680,completed,147.25,1586607888,1586607905,2020-04-11T12:25:05.000000000,investment_transfer_in
1276768147656288000,1406511701007630592,completed,255.88,1599007456,1599007467,2020-09-02T00:44:27.000000000,investment_transfer_out
1276768147656288000,2696358406016898048,completed,857.0,1579675983,1579675998,2020-01-22T06:53:18.000000000,investment_transfer_in
1276768147656288000,2076280352449704448,completed,940.34,1585103846,1585103861,2020-03-25T02:37:41.000000000,investment_transfer_out
1276768147656288000,912752849232901376,completed,791.82,1599631215,1599631218,2020-09-09T06:00:18.000000000,investment_transfer_out
1276768147656288000,333947793998429184,completed,466.01,1588469766,1588469774,2020-05-03T01:36:14.000000000,investment_transfer_out
1276768147656288000,1062861410880144256,completed,136.61,1584296860,1584296863,2020-03-15T18:27:43.000000000,investment_transfer_in
1276768147656288000,1496974238453614336,completed,557.44,1581938174,1581938175,2020-02-17T11:16:15.000000000,investment_transfer_in
1276946674661477632,3372375838252632576,completed,798.63,1579377164,1579377171,2020-01-18T19:52:51.000000000,investment_transfer_out
1276946674661477632,368715010184176128,completed,397.81,1595798758,1595798760,2020-07-26T21:26:00.000000000,investment_transfer_in
1276946674661477632,1450166971683011584,completed,121.84,1585115583,1585115590,2020-03-25T05:53:10.000000000,investment_transfer_out
1276946674661477632,1224219853045268736,completed,496.01,1578345503,1578345505,2020-01-06T21:18:25.000000000,investment_transfer_in
1276946674661477632,230446971025040224,completed,701.26,1586369561,1586369571,2020-04-08T18:12:51.000000000,investment_transfer_in
1276946674661477632,2419896233496310784,completed,774.18,1578530019,1578530034,2020-01-09T00:33:54.000000000,investment_transfer_in
1277245453318241792,2981176247594642432,completed,1124.46,1601135113,1601135128,2020-09-26T15:45:28.000000000,investment_transfer_in
1277245453318241792,2765520156989733376,completed,921.68,1605639194,1605639200,2020-11-17T18:53:20.000000000,investment_transfer_out
1277253914437197056,1642813095810932480,completed,871.96,1590845834,1590845850,2020-05-30T13:37:30.000000000,investment_transfer_in
1277253914437197056,1734404361476643584,completed,456.64,1592691042,1592691048,2020-06-20T22:10:48.000000000,investment_transfer_out
1277253914437197056,992230856728604928,completed,1289.28,1590490579,1590490596,2020-05-26T10:56:36.000000000,investment_transfer_out
1277253914437197056,486335227789896768,completed,1295.28,1586686657,1586686665,2020-04-12T10:17:45.000000000,investment_transfer_out
1277253914437197056,2652747374801925632,completed,1459.62,1606449043,1606449055,2020-11-27T03:50:55.000000000,investment_transfer_in
1277494628719867904,314838045505917696,completed,71.31,1606586564,1606586573,2020-11-28T18:02:53.000000000,investment_transfer_in
1277494628719867904,3074346968445476864,completed,1019.08,1596953614,1596953632,2020-08-09T06:13:52.000000000,investment_transfer_out
1277494628719867904,3308839238705214464,completed,654.66,1596302116,1596302134,2020-08-01T17:15:34.000000000,investment_transfer_out
1277494628719867904,836338412391046784,completed,753.07,1589547675,1589547689,2020-05-15T13:01:29.000000000,investment_transfer_in
1277494628719867904,79658994052388496,failed,839.69,1598235867,,,investment_transfer_in
1277494628719867904,1044174117967631360,completed,371.72,1586485969,1586485974,2020-04-10T02:32:54.000000000,investment_transfer_in
1277494628719867904,2600597472560394752,completed,402.17,1606408023,1606408025,2020-11-26T16:27:05.000000000,investment_transfer_in
1277494628719867904,600541986495999488,completed,1284.56,1588225727,1588225744,2020-04-30T05:49:04.000000000,investment_transfer_in
1277494628719867904,245854742041957472,completed,142.71,1592371633,1592371644,2020-06-17T05:27:24.000000000,investment_transfer_in
1277494628719867904,3145777727176166912,completed,392.51,1608155340,1608155355,2020-12-16T21:49:15.000000000,investment_transfer_in
1278029399071441408,1959844354293333504,completed,484.67,1605379670,1605379685,2020-11-14T18:48:05.000000000,investment_transfer_in
1278029399071441408,900823663100281088,completed,658.3,1602253278,1602253295,2020-10-09T14:21:35.000000000,investment_transfer_in
1278029399071441408,730076633258107008,completed,1350.21,1609417985,1609417999,2020-12-31T12:33:19.000000000,investment_transfer_in
1278029399071441408,3198380968290610176,failed,436.77,1583141634,,,investment_transfer_out
1278029399071441408,526261017005021184,completed,1427.43,1579267358,1579267374,2020-01-17T13:22:54.000000000,investment_transfer_in
1278029399071441408,2048821074993387520,completed,887.3,1594454598,1594454615,2020-07-11T08:03:35.000000000,investment_transfer_in
1278029399071441408,3315190243146524672,completed,728.95,1609073212,1609073225,2020-12-27T12:47:05.000000000,investment_transfer_out
1278029399071441408,2597936577295179264,completed,111.2,1595996474,1595996476,2020-07-29T04:21:16.000000000,investment_transfer_in
1278432521598263296,1835303692453250304,completed,1190.77,1595092043,1595092045,2020-07-18T17:07:25.000000000,investment_transfer_in
1278432521598263296,2445639925875337216,completed,1209.85,1582901109,1582901124,2020-02-28T14:45:24.000000000,investment_transfer_in
1278432521598263296,3309812804657267200,completed,988.36,1604063699,1604063705,2020-10-30T13:15:05.000000000,investment_transfer_out
1278432521598263296,1454445632043505664,completed,801.89,1600869142,1600869142,2020-09-23T13:52:22.000000000,investment_transfer_out
1278432521598263296,3166127518996560384,completed,946.59,1590453081,1590453095,2020-05-26T00:31:35.000000000,investment_transfer_out
1278432521598263296,1396627905103328000,failed,663.88,1600647084,,,investment_transfer_in
1279010721040055296,1076241400792263552,completed,1494.06,1604710020,1604710035,2020-11-07T00:47:15.000000000,investment_transfer_in
1279010721040055296,142539077227749152,completed,1055.48,1585417952,1585417969,2020-03-28T17:52:49.000000000,investment_transfer_in
1279010721040055296,3169814615102339584,completed,1315.81,1601886563,1601886578,2020-10-05T08:29:38.000000000,investment_transfer_in
1279010721040055296,2996691286278878208,completed,1080.59,1600843836,1600843843,2020-09-23T06:50:43.000000000,investment_transfer_in
1279010721040055296,392996403108145792,completed,353.43,1585268682,1585268696,2020-03-27T00:24:56.000000000,investment_transfer_in
1279010721040055296,555207813989114368,completed,545.88,1579496917,1579496923,2020-01-20T05:08:43.000000000,investment_transfer_in
1279010721040055296,77327190661050928,completed,1277.98,1607467346,1607467354,2020-12-08T22:42:34.000000000,investment_transfer_in
1279010721040055296,1045942703192065792,completed,1398.86,1594433389,1594433402,2020-07-11T02:10:02.000000000,investment_transfer_in
1279010721040055296,2701992344512876544,completed,470.12,1606589426,1606589436,2020-11-28T18:50:36.000000000,investment_transfer_in
1279010721040055296,3337588217247727104,completed,602.0,1583260564,1583260581,2020-03-03T18:36:21.000000000,investment_transfer_out
1280806340223785984,3111181826664093696,completed,888.59,1598313490,1598313498,2020-08-24T23:58:18.000000000,investment_transfer_out
1280806340223785984,2795521769222985728,completed,917.68,1589434544,1589434553,2020-05-14T05:35:53.000000000,investment_transfer_in
1280806340223785984,1490951210957003776,completed,437.3,1586351242,1586351257,2020-04-08T13:07:37.000000000,investment_transfer_out
1280806340223785984,2395838381618351616,completed,109.04,1597633729,1597633747,2020-08-17T03:09:07.000000000,investment_transfer_in
1280806340223785984,3036389331248125952,completed,65.87,1593135466,1593135473,2020-06-26T01:37:53.000000000,investment_transfer_out
1280806340223785984,98977288672326624,completed,15.58,1580894238,1580894253,2020-02-05T09:17:33.000000000,investment_transfer_in
1280806340223785984,730865601672653696,completed,1047.63,1599285050,1599285064,2020-09-05T05:51:04.000000000,investment_transfer_in
1282073120551574016,1389031997013452544,completed,235.26,1607437640,1607437654,2020-12-08T14:27:34.000000000,investment_transfer_in
1282073120551574016,730580688724352384,failed,412.81,1588566751,,,investment_transfer_in
1282073120551574016,3120592986442589184,completed,176.92,1582363073,1582363080,2020-02-22T09:18:00.000000000,investment_transfer_in
1282073120551574016,1102887457733687424,completed,1365.91,1587840812,1587840827,2020-04-25T18:53:47.000000000,investment_transfer_in
1282073120551574016,1940626687517843456,completed,52.96,1579719374,1579719392,2020-01-22T18:56:32.000000000,investment_transfer_out
1282073120551574016,1608949219636339200,completed,911.13,1578969729,1578969734,2020-01-14T02:42:14.000000000,investment_transfer_in
1282073120551574016,1933186234618972672,completed,1158.0,1600217875,1600217890,2020-09-16T00:58:10.000000000,investment_transfer_out
1282085645939515648,1902478179739746816,completed,125.64,1591705367,1591705384,2020-06-09T12:23:04.000000000,investment_transfer_in
1282085645939515648,3157622269145859072,completed,135.57,1600798943,1600798953,2020-09-22T18:22:33.000000000,investment_transfer_out
1282085645939515648,3337423698186648576,completed,167.2,1594098471,1594098486,2020-07-07T05:08:06.000000000,investment_transfer_in
1282085645939515648,1717580525801060608,completed,1005.53,1585739385,1585739403,2020-04-01T11:10:03.000000000,investment_transfer_in
1282508670406929152,2261226887258718720,completed,1354.73,1581448800,1581448813,2020-02-11T19:20:13.000000000,investment_transfer_in
1282508670406929152,3112244978044994560,completed,1399.43,1582420584,1582420593,2020-02-23T01:16:33.000000000,investment_transfer_in
1282508670406929152,2463743481949603840,completed,457.54,1602744047,1602744065,2020-10-15T06:41:05.000000000,investment_transfer_in
1282508670406929152,1567956502588154624,completed,1204.22,1608524210,1608524226,2020-12-21T04:17:06.000000000,investment_transfer_in
1282508670406929152,2450643084312763392,completed,640.66,1583216588,1583216594,2020-03-03T06:23:14.000000000,investment_transfer_out
1285519297702863616,843872194663126272,completed,710.48,1602905097,1602905105,2020-10-17T03:25:05.000000000,investment_transfer_in
1288859743558445056,1963139288632665088,completed,979.59,1587172944,1587172948,2020-04-18T01:22:28.000000000,investment_transfer_in
1288859743558445056,2086173823976910592,completed,865.42,1589201707,1589201718,2020-05-11T12:55:18.000000000,investment_transfer_in
1288859743558445056,2923855300623124480,failed,1394.75,1590547415,,,investment_transfer_in
1288859743558445056,115211166000392256,completed,1057.28,1584375863,1584375874,2020-03-16T16:24:34.000000000,investment_transfer_in
1288859743558445056,1684018885001421568,completed,946.96,1579798688,1579798707,2020-01-23T16:58:27.000000000,investment_transfer_in
1288859743558445056,1147344576794601472,completed,715.04,1601221566,1601221579,2020-09-27T15:46:19.000000000,investment_transfer_in
1289077120954979072,804038435563897344,completed,191.82,1601895709,1601895719,2020-10-05T11:01:59.000000000,investment_transfer_out
1289077120954979072,1064738801868198016,completed,544.03,1594442701,1594442714,2020-07-11T04:45:14.000000000,investment_transfer_in
1289441685403678208,2297577503939911936,completed,333.71,1597970444,1597970462,2020-08-21T00:41:02.000000000,investment_transfer_in
1289441685403678208,1571989417352348416,completed,19.26,1598118486,1598118489,2020-08-22T17:48:09.000000000,investment_transfer_out
1289441685403678208,1781173113555428352,completed,1072.77,1579629927,1579629934,2020-01-21T18:05:34.000000000,investment_transfer_out
1289441685403678208,43509117033501328,completed,1425.82,1587801185,1587801190,2020-04-25T07:53:10.000000000,investment_transfer_in
1289441685403678208,2346946251116178944,completed,268.65,1593367252,1593367257,2020-06-28T18:00:57.000000000,investment_transfer_out
1289441685403678208,1361031178980032512,completed,1330.45,1585538078,1585538085,2020-03-30T03:14:45.000000000,investment_transfer_in
1289441685403678208,1018458917498886784,completed,967.37,1582260363,1582260377,2020-02-21T04:46:17.000000000,investment_transfer_in
1289441685403678208,1181409219171677952,completed,1455.57,1592560697,1592560711,2020-06-19T09:58:31.000000000,investment_transfer_in
1289458207546028032,1939736289331833600,completed,1255.1,1579770899,1579770915,2020-01-23T09:15:15.000000000,investment_transfer_in
1290188138802983680,303094575551733760,completed,436.04,1582434764,1582434775,2020-02-23T05:12:55.000000000,investment_transfer_in
1290416014837177088,2135333037738866432,completed,1063.33,1603011629,1603011629,2020-10-18T09:00:29.000000000,investment_transfer_in
1290755787634622464,1867982870317076992,completed,1004.19,1577990417,1577990425,2020-01-02T18:40:25.000000000,investment_transfer_in
1291423633765463296,2178973281632368128,completed,744.62,1605497577,1605497591,2020-11-16T03:33:11.000000000,investment_transfer_in
1291851158906506496,1039676437100430080,completed,1272.04,1599903807,1599903823,2020-09-12T09:43:43.000000000,investment_transfer_in
1291851158906506496,3000316834969524736,completed,1041.09,1603653037,1603653041,2020-10-25T19:10:41.000000000,investment_transfer_out
1291851158906506496,1172955829314113024,completed,274.34,1603181794,1603181800,2020-10-20T08:16:40.000000000,investment_transfer_in
1291851158906506496,351148411455656832,completed,494.28,1596143770,1596143781,2020-07-30T21:16:21.000000000,investment_transfer_in
1291924280707237888,2132390191066678784,completed,135.26,1592710559,1592710571,2020-06-21T03:36:11.000000000,investment_transfer_out
1291924280707237888,3186700788406062592,completed,67.42,1578533568,1578533569,2020-01-09T01:32:49.000000000,investment_transfer_in
1291924280707237888,296330303375720128,completed,1004.2,1596604693,1596604706,2020-08-05T05:18:26.000000000,investment_transfer_in
1291924280707237888,1261061152507925248,completed,1222.1,1596722948,1596722956,2020-08-06T14:09:16.000000000,investment_transfer_in
1292570680532615680,1494866544431496192,completed,1278.81,1601330384,1601330390,2020-09-28T21:59:50.000000000,investment_transfer_in
1292570680532615680,272807792884841888,completed,766.68,1606772921,1606772934,2020-11-30T21:48:54.000000000,investment_transfer_in
1292570680532615680,2294387291269748992,completed,423.03,1600990585,1600990597,2020-09-24T23:36:37.000000000,investment_transfer_in
1292570680532615680,666465959035544448,completed,325.9,1586218886,1586218893,2020-04-07T00:21:33.000000000,investment_transfer_in
1292570680532615680,297752935430125248,completed,307.81,1588248148,1588248161,2020-04-30T12:02:41.000000000,investment_transfer_in
1293705252882278912,551037192818240000,completed,202.09,1602564147,1602564164,2020-10-13T04:42:44.000000000,investment_transfer_in
1293705252882278912,3121107425576028672,completed,485.58,1585083740,1585083759,2020-03-24T21:02:39.000000000,investment_transfer_in
1293705252882278912,3130805254139154432,completed,132.67,1590010276,1590010295,2020-05-20T21:31:35.000000000,investment_transfer_in
1293705252882278912,299470816621046976,completed,1480.0,1580333192,1580333205,2020-01-29T21:26:45.000000000,investment_transfer_out
1293705252882278912,3022676863030499328,completed,65.32,1580515194,1580515198,2020-01-31T23:59:58.000000000,investment_transfer_in
1294944904789732096,2667498185796552704,completed,331.21,1607230210,1607230215,2020-12-06T04:50:15.000000000,investment_transfer_out
1294944904789732096,1554771888965418496,completed,1051.47,1590297146,1590297147,2020-05-24T05:12:27.000000000,investment_transfer_in
1294944904789732096,1387609528123522304,completed,902.95,1583482354,1583482358,2020-03-06T08:12:38.000000000,investment_transfer_in
1294944904789732096,533251387031433344,completed,260.58,1598900222,1598900241,2020-08-31T18:57:21.000000000,investment_transfer_in
1294944904789732096,2060142729164845312,completed,880.35,1603012740,1603012745,2020-10-18T09:19:05.000000000,investment_transfer_in
1294944904789732096,899117738616528256,completed,360.65,1593987967,1593987976,2020-07-05T22:26:16.000000000,investment_transfer_in
1294944904789732096,415747188588945024,completed,435.31,1588643424,1588643424,2020-05-05T01:50:24.000000000,investment_transfer_out
1294944904789732096,1125539766419317760,completed,867.6,1602178791,1602178797,2020-10-08T17:39:57.000000000,investment_transfer_out
1296073120562886912,1222835588919703808,completed,455.56,1601742805,1601742816,2020-10-03T16:33:36.000000000,investment_transfer_in
1296073120562886912,2363044186249403904,completed,845.09,1598761612,1598761617,2020-08-30T04:26:57.000000000,investment_transfer_in
1296073120562886912,3114450128876770304,completed,10.83,1601206151,1601206159,2020-09-27T11:29:19.000000000,investment_transfer_in
1296073120562886912,1341980326736225024,completed,1389.67,1588152488,1588152496,2020-04-29T09:28:16.000000000,investment_transfer_in
1296073120562886912,872012847456990208,completed,45.56,1604602439,1604602447,2020-11-05T18:54:07.000000000,investment_transfer_in
1296073120562886912,1535965683954994688,completed,1055.21,1580802073,1580802077,2020-02-04T07:41:17.000000000,investment_transfer_out
1296073120562886912,593647286154513152,completed,1065.53,1607445811,1607445830,2020-12-08T16:43:50.000000000,investment_transfer_in
1296073120562886912,352348288981892352,completed,591.37,1597675902,1597675908,2020-08-17T14:51:48.000000000,investment_transfer_in
1297721063083907328,920687226979610368,completed,1298.21,1588055920,1588055929,2020-04-28T06:38:49.000000000,investment_transfer_out
1297721063083907328,2736307208418841600,completed,1213.34,1585372101,1585372117,2020-03-28T05:08:37.000000000,investment_transfer_in
1297721063083907328,2432622310766920704,completed,909.87,1580019918,1580019930,2020-01-26T06:25:30.000000000,investment_transfer_in
1299007081131739392,1769492425936930048,completed,165.76,1594204865,1594204878,2020-07-08T10:41:18.000000000,investment_transfer_in
1299293847757963776,1072971186143842816,completed,655.91,1608184545,1608184552,2020-12-17T05:55:52.000000000,investment_transfer_in
1299293847757963776,3079234555178659328,completed,973.54,1586665331,1586665343,2020-04-12T04:22:23.000000000,investment_transfer_in
1299293847757963776,1737419669804774912,completed,1338.37,1588382970,1588382986,2020-05-02T01:29:46.000000000,investment_transfer_in
1299293847757963776,1156783937352365312,completed,453.58,1601070861,1601070875,2020-09-25T21:54:35.000000000,investment_transfer_in
1299293847757963776,3038974479735588864,completed,126.59,1579070105,1579070117,2020-01-15T06:35:17.000000000,investment_transfer_in
1299293847757963776,898260270704047744,completed,1472.28,1596721470,1596721481,2020-08-06T13:44:41.000000000,investment_transfer_in
1303700453098506752,1219578151500294400,completed,359.58,1582073902,1582073915,2020-02-19T00:58:35.000000000,investment_transfer_in
1303700453098506752,1880070552195174144,completed,1393.51,1577852386,1577852402,2020-01-01T04:20:02.000000000,investment_transfer_out
1303700453098506752,1329060916752574464,completed,887.26,1598072688,1598072698,2020-08-22T05:04:58.000000000,investment_transfer_out
1303700453098506752,2137505823769649920,completed,813.32,1604212631,1604212648,2020-11-01T06:37:28.000000000,investment_transfer_out
1303700453098506752,1452327131002310656,completed,1294.57,1593200404,1593200419,2020-06-26T19:40:19.000000000,investment_transfer_in
1303700453098506752,2749405308104496128,completed,63.87,1604180832,1604180835,2020-10-31T21:47:15.000000000,investment_transfer_in
1303700453098506752,167951377307826816,completed,152.96,1590341141,1590341150,2020-05-24T17:25:50.000000000,investment_transfer_in
1303700453098506752,2906103257514088960,completed,1313.72,1606464122,1606464122,2020-11-27T08:02:02.000000000,investment_transfer_in
1304163592156405760,971929590575206528,completed,1010.86,1601594871,1601594890,2020-10-01T23:28:10.000000000,investment_transfer_in
1304163592156405760,1464204650512646144,completed,1413.49,1602940557,1602940562,2020-10-17T13:16:02.000000000,investment_transfer_in
1304163592156405760,2648690384680466432,completed,117.15,1582867692,1582867711,2020-02-28T05:28:31.000000000,investment_transfer_in
1304163592156405760,478595511924155904,completed,557.71,1591904920,1591904934,2020-06-11T19:48:54.000000000,investment_transfer_in
1304163592156405760,155812404226761632,completed,803.5,1609127009,1609127011,2020-12-28T03:43:31.000000000,investment_transfer_in
1304163592156405760,2203937313469073920,completed,548.84,1594764937,1594764945,2020-07-14T22:15:45.000000000,investment_transfer_in
1304163592156405760,1184888363442053888,completed,215.67,1605382827,1605382836,2020-11-14T19:40:36.000000000,investment_transfer_in
1304389122114384384,569060183822679552,completed,750.88,1605259975,1605259986,2020-11-13T09:33:06.000000000,investment_transfer_out
1304389122114384384,3297552636629284352,completed,123.03,1595038865,1595038868,2020-07-18T02:21:08.000000000,investment_transfer_out
1304389122114384384,787627447940853376,completed,902.48,1584105851,1584105853,2020-03-13T13:24:13.000000000,investment_transfer_in
1304389122114384384,1784315521007650304,completed,1110.5,1591882312,1591882325,2020-06-11T13:32:05.000000000,investment_transfer_in
1304389122114384384,424317997390288512,completed,1070.78,1605742008,1605742017,2020-11-18T23:26:57.000000000,investment_transfer_in
1304389122114384384,192323602516789312,completed,433.17,1604733595,1604733596,2020-11-07T07:19:56.000000000,investment_transfer_in
1304389122114384384,3218777364722505728,failed,808.2,1605488790,,,investment_transfer_in
1304389122114384384,800660327649115008,completed,721.32,1582646309,1582646315,2020-02-25T15:58:35.000000000,investment_transfer_out
1304389122114384384,2676136843750473728,completed,103.45,1604725536,1604725539,2020-11-07T05:05:39.000000000,investment_transfer_in
1304389122114384384,2749081124202322432,completed,1371.82,1585814363,1585814367,2020-04-02T07:59:27.000000000,investment_transfer_in
1304758444438293504,1178038725962577152,completed,927.66,1605300282,1605300287,2020-11-13T20:44:47.000000000,investment_transfer_out
1304758444438293504,2697666123140732928,completed,714.79,1581415771,1581415787,2020-02-11T10:09:47.000000000,investment_transfer_out
1304758444438293504,799896908151997952,failed,838.2,1582218299,,,investment_transfer_in
1304758444438293504,2806369245220320256,completed,1029.43,1586558715,1586558715,2020-04-10T22:45:15.000000000,investment_transfer_out
1304758444438293504,152836554650388672,completed,681.4,1600504274,1600504292,2020-09-19T08:31:32.000000000,investment_transfer_out
1304758444438293504,1137182350148578304,completed,584.92,1602720181,1602720192,2020-10-15T00:03:12.000000000,investment_transfer_out
1305023304285073152,910531581536335360,completed,670.64,1585763168,1585763187,2020-04-01T17:46:27.000000000,investment_transfer_in
1305023304285073152,160874844728910016,completed,421.25,1591018205,1591018224,2020-06-01T13:30:24.000000000,investment_transfer_out
1305023304285073152,628571543021338752,completed,147.53,1606518788,1606518795,2020-11-27T23:13:15.000000000,investment_transfer_in
1305023304285073152,3395924272700159488,completed,376.13,1593712005,1593712015,2020-07-02T17:46:55.000000000,investment_transfer_in
1305023304285073152,2710496324095919616,completed,915.3,1581579253,1581579253,2020-02-13T07:34:13.000000000,investment_transfer_out
1305023304285073152,3212087638125057024,completed,479.41,1587431990,1587431996,2020-04-21T01:19:56.000000000,investment_transfer_in
1305023304285073152,6176803825192801,completed,57.43,1604485730,1604485742,2020-11-04T10:29:02.000000000,investment_transfer_in
1305023304285073152,1564790690715548928,completed,1451.51,1609231949,1609231968,2020-12-29T08:52:48.000000000,investment_transfer_in
1305023304285073152,3353046694417935872,completed,722.65,1602818370,1602818371,2020-10-16T03:19:31.000000000,investment_transfer_out
1305150686304756480,3058887121634838016,completed,269.84,1600186651,1600186668,2020-09-15T16:17:48.000000000,investment_transfer_in
1305150686304756480,576081015420866944,completed,1382.52,1606843552,1606843556,2020-12-01T17:25:56.000000000,investment_transfer_in
1305150686304756480,2579016414160751104,completed,1057.8,1585539087,1585539090,2020-03-30T03:31:30.000000000,investment_transfer_out
1305150686304756480,835416834449879424,completed,530.1,1595156168,1595156169,2020-07-19T10:56:09.000000000,investment_transfer_out
1305150686304756480,752130445179442816,completed,164.87,1602537985,1602538003,2020-10-12T21:26:43.000000000,investment_transfer_out
1305150686304756480,1530347599532686592,completed,351.42,1578237931,1578237942,2020-01-05T15:25:42.000000000,investment_transfer_in
1305150686304756480,1511577267967686400,completed,291.29,1578738950,1578738951,2020-01-11T10:35:51.000000000,investment_transfer_in
1305658665546935296,812235007479798912,completed,1121.86,1598403603,1598403619,2020-08-26T01:00:19.000000000,investment_transfer_in
1305658665546935296,146618196778309696,completed,1376.87,1593097650,1593097660,2020-06-25T15:07:40.000000000,investment_transfer_out
1305658665546935296,227939135730923328,completed,625.35,1580197231,1580197242,2020-01-28T07:40:42.000000000,investment_transfer_in
1305658665546935296,1612282949344218368,completed,247.95,1582309458,1582309467,2020-02-21T18:24:27.000000000,investment_transfer_in
1305658665546935296,1399522445121970688,completed,1393.89,1590080242,1590080246,2020-05-21T16:57:26.000000000,investment_transfer_in
1305658665546935296,3077904255244206080,completed,487.56,1589813154,1589813166,2020-05-18T14:46:06.000000000,investment_transfer_in
1305658665546935296,2595373764012858368,completed,967.56,1591291325,1591291329,2020-06-04T17:22:09.000000000,investment_transfer_in
1306650297969844992,728029880010077056,completed,921.58,1601734507,1601734524,2020-10-03T14:15:24.000000000,investment_transfer_in
1306650297969844992,1040313918058442880,completed,708.44,1578903501,1578903510,2020-01-13T08:18:30.000000000,investment_transfer_out
1306650297969844992,2717220957381874176,completed,1186.24,1599891585,1599891596,2020-09-12T06:19:56.000000000,investment_transfer_in
1306650297969844992,55987226713058424,completed,1164.49,1590361632,1590361643,2020-05-24T23:07:23.000000000,investment_transfer_in
1306650297969844992,227097288024434240,completed,1226.65,1580771334,1580771336,2020-02-03T23:08:56.000000000,investment_transfer_out
1307519708688503808,2322763248041203200,completed,1394.78,1584524257,1584524270,2020-03-18T09:37:50.000000000,investment_transfer_in
1307519708688503808,978268816738518016,completed,149.85,1590312330,1590312342,2020-05-24T09:25:42.000000000,investment_transfer_in
1307519708688503808,1759825696120559616,completed,405.74,1581865475,1581865493,2020-02-16T15:04:53.000000000,investment_transfer_out
1307519708688503808,1550537749905316096,completed,686.7,1597510132,1597510132,2020-08-15T16:48:52.000000000,investment_transfer_in
1308102822230347008,962806084844617344,completed,99.75,1603235612,1603235627,2020-10-20T23:13:47.000000000,investment_transfer_in
1308102822230347008,2287682698070141440,completed,851.15,1598283285,1598283294,2020-08-24T15:34:54.000000000,investment_transfer_out
1308102822230347008,303910276739600320,completed,1244.68,1578926735,1578926739,2020-01-13T14:45:39.000000000,investment_transfer_out
1308102822230347008,233584733382549216,completed,864.87,1587901721,1587901734,2020-04-26T11:48:54.000000000,investment_transfer_in
1308102822230347008,1890341091724755968,completed,819.34,1580041226,1580041239,2020-01-26T12:20:39.000000000,investment_transfer_in
1308102822230347008,271635445243052608,failed,363.34,1580307707,,,investment_transfer_out
1308102822230347008,2090917452067091456,completed,722.93,1591839440,1591839452,2020-06-11T01:37:32.000000000,investment_transfer_in
1308865186968676608,101444241285664144,completed,1418.46,1605423322,1605423335,2020-11-15T06:55:35.000000000,investment_transfer_in
1308865186968676608,2874798842366555648,completed,285.54,1587947280,1587947281,2020-04-27T00:28:01.000000000,investment_transfer_out
1308865186968676608,3176224894419058688,completed,720.37,1598466929,1598466945,2020-08-26T18:35:45.000000000,investment_transfer_in
1308865186968676608,3211885631363820544,completed,953.2,1589636725,1589636732,2020-05-16T13:45:32.000000000,investment_transfer_in
1309508046858149632,2431642377205376000,completed,845.03,1608181457,1608181471,2020-12-17T05:04:31.000000000,investment_transfer_in
1309508046858149632,2772133106645911552,completed,291.31,1585583832,1585583846,2020-03-30T15:57:26.000000000,investment_transfer_in
1309508046858149632,1592955039905534720,completed,1212.0,1592217107,1592217115,2020-06-15T10:31:55.000000000,investment_transfer_in
1309508046858149632,1697676598299188480,completed,1002.5,1604302016,1604302035,2020-11-02T07:27:15.000000000,investment_transfer_out
1309508046858149632,2620714360938304512,completed,1396.63,1581692003,1581692014,2020-02-14T14:53:34.000000000,investment_transfer_in
1310013774497436160,436023292810590848,completed,123.78,1586803062,1586803075,2020-04-13T18:37:55.000000000,investment_transfer_out
1310013774497436160,3299199474160166400,completed,330.87,1592735474,1592735482,2020-06-21T10:31:22.000000000,investment_transfer_in
1310013774497436160,2860644658897514496,failed,45.36,1601503019,,,investment_transfer_in
1310013774497436160,411639450620652224,completed,227.81,1590564491,1590564509,2020-05-27T07:28:29.000000000,investment_transfer_out
1310013774497436160,1710233484631185408,completed,491.04,1599168919,1599168937,2020-09-03T21:35:37.000000000,investment_transfer_out
1310013774497436160,2875704910438360576,completed,1407.94,1583205497,1583205501,2020-03-03T03:18:21.000000000,investment_transfer_out
1310013774497436160,1286640460697228032,completed,895.8,1579017354,1579017355,2020-01-14T15:55:55.000000000,investment_transfer_out
1310013774497436160,234483666085692576,completed,999.81,1597592173,1597592192,2020-08-16T15:36:32.000000000,investment_transfer_in
1310398779072285952,626399776024690688,completed,22.36,1583723415,1583723417,2020-03-09T03:10:17.000000000,investment_transfer_in
1310398779072285952,3228869236048618496,completed,920.63,1601614407,1601614424,2020-10-02T04:53:44.000000000,investment_transfer_in
1310398779072285952,256651191286187680,completed,39.76,1608632067,1608632067,2020-12-22T10:14:27.000000000,investment_transfer_in
